Link,Name,Mileage,Engine Capacity,Year of manufacture,Fuel type,Price
https://gratka.pl/motoryzacja/audi-q5-iii-45-tfsi-quattro-s-line-45-tfsi-quattro-s-line-2-0-265km/ob/30634127,Audi Q5 III 45 TFSI Quattro S Line 45 TFSI Quattro S Line 2.0 (265KM),NaN,1984 cm3,2023,benzyna,302 300zł
https://gratka.pl/motoryzacja/mercedes-benz-220-4-matic-amg-line-2-0-190km-pakiet-premium-plus/ob/30634125,Mercedes-Benz 220 4-Matic AMG Line 2.0 (190KM) | Pakiet Premium Plus,NaN,1991 cm3,2023,benzyna,212 500zł
https://gratka.pl/motoryzacja/audi-q5-iii-40-tfsi-quattro-s-line-sportback-2-0-40-tfsi-quattro-s-line-204km/ob/30634111,Audi Q5 III 40 TFSI Quattro S Line Sportback 2.0 40 TFSI Quattro S Line (204KM),NaN,1984 cm3,2023,benzyna,233 800zł
https://gratka.pl/motoryzacja/audi-a3-iii-rs3-quattro-saloon-2-5-400km-pakiet-promocyjny-superior/ob/30634091,Audi A3 III RS3 quattro Saloon 2.5 (400KM) | Pakiet promocyjny Superior,NaN,2480 cm3,2023,benzyna,335 900zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-3-0-231km-pakiet-comfort/ob/30634089,Audi Q7 II 45 TDI Quattro S Line 3.0 (231KM) | Pakiet Comfort,NaN,2967 cm3,2023,diesel,309 400zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-c-w205-220d-4-matic-amg-line-2-0-200km-pakiet-wyposazenia-premium-plus/ob/30634081,Mercedes-Benz Klasa C W205 220d 4-Matic AMG Line 2.0 (200KM) | Pakiet wyposażenia Premium Plus,NaN,1993 cm3,2023,diesel,255 100zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-a-w177-amg-line-1-3-200-163km-amg-line-dach-panoramiczny-multibeam-le/ob/30634075,Mercedes-Benz Klasa A W177 AMG Line 1.3 200 (163KM) AMG Line | Dach panoramiczny + MULTIBEAM LE,NaN,1332 cm3,2023,benzyna,181 800zł
https://gratka.pl/motoryzacja/audi-e-tron-50-quattro-s-line-e-tron-50-quattro-s-line-pakiet-transport/ob/30634073,Audi e-tron 50 Quattro S Line e-tron 50 Quattro S Line | Pakiet Transport,NaN,NaN,2023,napęd elektryczny,358 100zł
https://gratka.pl/motoryzacja/audi-a7-iii-45-tfsi-quattro-2-0-265km-pakiet-s-line/ob/30634067,Audi A7 III 45 TFSI Quattro 2.0 (265KM) | Pakiet S line,NaN,1984 cm3,2023,benzyna,329 400zł
https://gratka.pl/motoryzacja/audi-a4-8w-rs4-quattro-avant-2-9-450km-pakiet-competition/ob/30634059,Audi A4 8W RS4 quattro Avant 2.9 (450KM) | Pakiet Competition,NaN,2894 cm3,2023,benzyna,458 300zł
https://gratka.pl/motoryzacja/audi-a5-iv-sportback-s-line/ob/30633901,Audi A5 IV Sportback S Line,NaN,1984 cm3,2023,benzyna,290 700zł
https://gratka.pl/motoryzacja/mercedes-benz-kombi-2-0-200-4-matic-204km-pakiet-wyposazenia-z-linia-amg/ob/30633899,Mercedes-Benz Kombi 2.0 200 4-Matic (204KM) | Pakiet wyposażenia z linią AMG,NaN,1496 cm3,2023,benzyna,289 200zł
https://gratka.pl/motoryzacja/audi-s-line-204km-pakiet-comfort/ob/30633897,Audi S Line (204KM) | Pakiet Comfort,NaN,NaN,2023,napęd elektryczny,331 070zł
https://gratka.pl/motoryzacja/mercedes-benz-200-d-business-edition-c-klasa-200-d-business-edition-2-0-163km/ob/30633885,Mercedes-Benz 200 d Business Edition C Klasa 200 d Business Edition 2.0 (163KM),NaN,1993 cm3,2023,diesel,243 000zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-3-0-45-tdi-quattro-s-line-231km-pakiet-com/ob/30633141,Audi Q7 II 45 TDI quattro S Line 3.0 45 TDI quattro S Line (231KM) | Pakiet Com,NaN,2967 cm3,2023,diesel,318 400zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-3-0-5-tdi-quattro-s-line-231km-pakiet-com/ob/30631747,Audi Q7 II 45 TDI quattro S Line 3.0 5 TDI quattro S Line (231KM) | Pakiet Com,NaN,2967 cm3,2023,diesel,338 600zł
https://gratka.pl/motoryzacja/audi-a4-8w-s-line-s-tronic-2-0-35-tfsi-150km-pakiet-comfort/ob/30631745,Audi A4 8W S Line S tronic 2.0 35 TFSI (150KM) | Pakiet Comfort,NaN,1984 cm3,2023,benzyna,165 200zł
https://gratka.pl/motoryzacja/audi-q8-sq8-4-0-tfsi-quattro-tiptronic-507km-pakiet-comfort/ob/30631657,Audi Q8 SQ8 4.0 TFSI Quattro Tiptronic (507KM) | Pakiet Comfort,NaN,3996 cm3,2023,benzyna,540 300zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-a-w177-a-200-amg-line-1-3-200-amg-line-163km-pakiet-amg-advanced-plus/ob/30631475,Mercedes-Benz Klasa A W177 A 200 AMG Line 1.3 200 AMG Line (163KM) | Pakiet AMG Advanced Plus,NaN,1332 cm3,2023,benzyna,175 500zł
https://gratka.pl/motoryzacja/audi-q7-ii-50-tdi-quattro-50-tdi-quattro-3-0-286km/ob/30631313,Audi Q7 II 50 TDI quattro 50 TDI quattro 3.0 (286KM),NaN,2967 cm3,2023,diesel,314 800zł
https://gratka.pl/motoryzacja/audi-a3-iii-advanced-40-tfsi-quattro-s-tronic-advanced-40-tfsi-quattro-2-0-pak/ob/30631159,Audi A3 III Advanced 40 TFSI Quattro S tronic Advanced 40 TFSI Quattro 2.0 | Pak,NaN,1984 cm3,2023,benzyna,181 300zł
https://gratka.pl/motoryzacja/audi-q5-iii-s-line-2-0-40-tdi-quattro-204km-s-tronic-pakiet-comfort-techno/ob/30631155,Audi Q5 III S Line 2.0 40 TDI Quattro (204KM) S tronic | Pakiet Comfort + Techno,NaN,1968 cm3,2023,diesel,273 800zł
https://gratka.pl/motoryzacja/audi-a4-8w-limousine-40-tdi-quattro-s-line-2-0-40-tdi-quattro-s-line-204km/ob/30631141,Audi A4 8W Limousine 40 TDI quattro S Line 2.0 40 TDI quattro S Line (204KM) |,NaN,1968 cm3,2023,diesel,211 300zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-45-tdi-quattro-s-line-3-0-231km/ob/30631137,Audi Q7 II 45 TDI Quattro S Line 45 TDI Quattro S Line 3.0 (231KM),NaN,2967 cm3,2023,diesel,309 400zł
https://gratka.pl/motoryzacja/audi-e-tron-q8-advanced-50-quattro-q8-advanced-50-quattro-pakiet-comfort-pa/ob/30631001,Audi e-tron Q8 Advanced 50 quattro Q8 Advanced 50 quattro | Pakiet Comfort + Pa,NaN,NaN,2023,napęd elektryczny,406 100zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-3-0-45-tdi-quattro-231km-s-line-pakiet-tec/ob/30630973,Audi Q7 II 45 TDI quattro S Line 3.0 45 TDI quattro (231KM) S Line | Pakiet Tec,NaN,2967 cm3,2023,diesel,318 000zł
https://gratka.pl/motoryzacja/audi-q5-iii-40-tfsi-quattro-s-line-2-0-40-tfsi-quattro-s-line-204km-pakiet-p/ob/30630965,Audi Q5 III 40 TFSI quattro S Line 2.0 40 TFSI quattro S Line (204KM) | Pakiet p,NaN,1984 cm3,2023,benzyna,245 200zł
https://gratka.pl/motoryzacja/audi-a7-iii-40-tdi-quattro-sportback-s-line-2-0-40-tdi-quattro-204km-s-line/ob/30630951,Audi A7 III 40 TDI quattro Sportback S Line 2.0 40 TDI quattro (204KM) S Line |,NaN,1968 cm3,2023,diesel,321 600zł
https://gratka.pl/motoryzacja/audi-a7-iii-40-tdi-sportback-quattro-2-0-40-tdi-sportback-quattro-204km-pak/ob/30630933,Audi A7 III 40 TDI Sportback quattro 2.0 40 TDI Sportback quattro (204KM) | Pak,NaN,1968 cm3,2023,diesel,349 400zł
https://gratka.pl/motoryzacja/audi-a7-iii-45-tfsi-quattro-2-0-45-tfsi-quattro-265km-pakiet-stylistyczny-s/ob/30630921,Audi A7 III 45 TFSI quattro 2.0 45 TFSI quattro (265KM) | Pakiet stylistyczny S,NaN,1984 cm3,2023,benzyna,344 700zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-premium-plus-cvt-premium-plus-1-8-hybrid-122km-2wd-cvt/ob/30630407,Suzuki 1.8 Hybrid Premium Plus CVT Premium Plus 1.8 Hybrid 122KM 2WD CVT,4100,1798 cm3,2022,technologia hybrydowa,109 900zł
https://gratka.pl/motoryzacja/ford-ranger-iii-ecoblue-bi-turbo-4x4-raptor-elektryczna-roleta-skrzyni-ladunkowej/ob/30630315,Ford Ranger III EcoBlue Bi-Turbo 4x4 Raptor Elektryczna roleta skrzyni ładunkowej !!,NaN,1995 cm3,2023,diesel,"327 916,77zł"
https://gratka.pl/motoryzacja/ford-tourneo-connect-ii-l1h1-titanium-adaptacyjne-reflektory-full-led-klimatyzacja-automa/ob/30617139,Ford Tourneo Connect II L1H1 Titanium Adaptacyjne reflektory Full Led !! Klimatyzacja Automa,NaN,1498 cm3,2023,benzyna,"159 775,77zł"
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-45-tdi-quattro-s-line-3-0-231km/ob/30616551,Audi Q7 II 45 TDI Quattro S Line 45 TDI Quattro S Line 3.0 (231KM),NaN,2967 cm3,2023,diesel,359 900zł
https://gratka.pl/motoryzacja/ford-tourneo-l2h1-active-active-park-assist-inteligentny-tempomat-kamera-co/ob/30616371,Ford Tourneo L2H1 Active Active Park Assist !! Inteligentny Tempomat !! Kamera Co,NaN,1996 cm3,2023,diesel,"266 416,77zł"
https://gratka.pl/motoryzacja/suzuki-swift-v-1-2-dualjet-shvs-premium-plus-cvt-dualjet-shvs-premium-plus-cvt-83km/ob/30616009,Suzuki Swift V 1.2 Dualjet SHVS Premium Plus CVT Dualjet SHVS Premium Plus CVT 83KM,NaN,1197 cm3,2023,benzyna,84 190zł
https://gratka.pl/motoryzacja/suzuki-swift-v-1-2-dualjet-shvs-premium-plus-premium-1-2-dualjet-84km-2wd/ob/30615993,Suzuki Swift V 1.2 Dualjet SHVS Premium Plus Premium 1.2 Dualjet 84KM 2WD,NaN,1197 cm3,2023,benzyna,79 190zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-premium-plus-cvt-1-8-hybrid-premium-plus-cvt-122km-okaz/ob/30610433,Suzuki 1.8 Hybrid Premium Plus CVT 1.8 Hybrid Premium Plus CVT 122KM | Okaz,NaN,1798 cm3,2022,technologia hybrydowa,112 900zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-premium-plus-cvt-1-8-hybrid-premium-plus-cvt-140km-od-r/ob/30610239,Suzuki 1.8 Hybrid Premium Plus CVT 1.8 Hybrid Premium Plus CVT 140KM | Od R,NaN,1798 cm3,2023,technologia hybrydowa,129 590zł
https://gratka.pl/motoryzacja/audi-q5-iii-50-tfsi-e-quattro-advanced-2-0-50-tfsi-e-quattro-advanced-299km/ob/30610053,Audi Q5 III 50 TFSI e Quattro Advanced 2.0 50 TFSI e Quattro Advanced (299KM) |,NaN,1984 cm3,2023,technologia hybrydowa,347 500zł
https://gratka.pl/motoryzacja/audi-q7-ii-45-tdi-quattro-s-line-3-0-45-tdi-quattro-s-line-231km-pakiet-st/ob/30609389,Audi Q7 II 45 TDI quattro S Line 3.0 45 TDI quattro S Line (231KM) |Pakiet st,NaN,2967 cm3,2023,diesel,318 100zł
https://gratka.pl/motoryzacja/audi-q3-ii-sportback-35-tfsi-1-5-150km-pakiet-comfort/ob/30608091,Audi Q3 II Sportback 35 TFSI 1.5 (150KM) | Pakiet Comfort,NaN,1498 cm3,2023,benzyna,173 300zł
https://gratka.pl/motoryzacja/audi-q3-ii-sportback-35-tfsi-35-tfsi-1-5-150km/ob/30608043,Audi Q3 II Sportback 35 TFSI 35 TFSI 1.5 (150KM),NaN,1498 cm3,2023,benzyna,172 400zł
https://gratka.pl/motoryzacja/audi-q7-ii-50-tdi-quattro-s-line-50-tdi-quattro-s-line-3-0-286km/ob/30607519,Audi Q7 II 50 TDI Quattro S Line 50 TDI Quattro S Line 3.0 (286KM),NaN,2967 cm3,2023,diesel,317 700zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-gle-w167-3-0-400d-4matic-330km-pakiet-wyposazenia-premium/ob/30606571,Mercedes-Benz Klasa GLE W167 3.0 400d 4MATIC (330KM) | Pakiet wyposażenia Premium,NaN,2925 cm3,2023,diesel,422 500zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-e-amg-line-2-0-220d-200km-4matic-pakiet-wyposazenia-premium-amg-l/ob/30606569,Mercedes-Benz Klasa E AMG Line 2.0 220d (200KM)4MATIC | Pakiet Wyposażenia Premium + AMG L,NaN,1993 cm3,2023,diesel,262 600zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-c-w205-avantgarde-1-5-180-170km-avantgarde-asystent-martwego-pola/ob/30606567,"Mercedes-Benz Klasa C W205 AVANTGARDE 1.5 180 (170KM) AVANTGARDE | Asystent ""martwego pola""",NaN,1496 cm3,2023,benzyna,203 500zł
https://gratka.pl/motoryzacja/mercedes-benz-business-edition-1-5-200-business-edition-163km-pakiet-wyposazen/ob/30606565,Mercedes-Benz Business Edition 1.5 200 Business Edition (163KM) | Pakiet Wyposażen,NaN,1332 cm3,2023,benzyna,213 800zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-a-w177-amg-45-s-2-0-4matic-421km-amg-45-s-panorama-fotele-amg/ob/30606563,Mercedes-Benz Klasa A W177 AMG 45 S 2.0 4MATIC+ (421KM) | AMG 45 S | + Panorama + Fotele AMG +,NaN,1991 cm3,2023,benzyna,336 500zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-a-w177-amg-line-1-3-200-163km-amg-line-pakiet-amg-advanced-plus/ob/30606561,Mercedes-Benz Klasa A W177 AMG Line 1.3 200 (163KM) AMG Line | Pakiet AMG Advanced Plus,NaN,1332 cm3,2023,benzyna,169 200zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-a-w177-amg-line-1-3-200-163km-amg-line-pakiet-amg-advanced-plus/ob/30606559,Mercedes-Benz Klasa A W177 AMG Line 1.3 200 (163KM) AMG Line | Pakiet AMG Advanced Plus,NaN,1332 cm3,2023,benzyna,172 200zł
https://gratka.pl/motoryzacja/mercedes-benz-avantgarde-1-5-c180-170km/ob/30606545,Mercedes-Benz Avantgarde 1.5 C180 (170KM),NaN,1496 cm3,2023,benzyna,203 500zł
https://gratka.pl/motoryzacja/mercedes-benz-amg-line-2-0-220d-4matic-197km-pakiet-premium/ob/30606513,Mercedes-Benz AMG Line 2.0 220d 4MATIC (197KM) | Pakiet Premium,8000,1993 cm3,2022,diesel,"466 584,51zł"
https://gratka.pl/motoryzacja/mercedes-benz-amg-line-1-3-200-7g-dct-amg-line-163km-pakiet-wyposazenia-prem/ob/30606497,Mercedes-Benz AMG Line 1.3 200 7G-DCT AMG Line (163KM) | Pakiet Wyposażenia Prem,NaN,1332 cm3,2023,benzyna,218 200zł
https://gratka.pl/motoryzacja/mercedes-benz-2-0-e-220s-matic-business-pakiet-wyposazenia-z-linia-amg/ob/30606469,Mercedes-Benz 2.0 E 220s $ Matic Business | Pakiet wyposażenia z linią AMG,NaN,1950 cm3,2023,diesel,265 300zł
https://gratka.pl/motoryzacja/volkswagen-multivan-6-1-l1-highline-dsg-6-1-l1-highline-dsg-204km/ob/30605137,Volkswagen Multivan 6.1 L1 Highline DSG 6.1 L1 Highline DSG 204KM,NaN,1968 cm3,2023,diesel,"400 240,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-klasa-cla-2-0-45-s-amg-421km-wyposazenie-premium-plus/ob/30604799,Mercedes-Benz Klasa CLA 2.0 45 S AMG (421KM) | Wyposażenie Premium Plus,NaN,1991 cm3,2023,benzyna,403 734zł
https://gratka.pl/motoryzacja/audi-a6-v-c8-avant-40-tdi-quattro-s-line-2-0-204km-pakiet-technology/ob/30598437,Audi A6 V (C8) Avant 40 TDI Quattro S line 2.0 (204KM) | Pakiet Technology,NaN,1968 cm3,2023,diesel,280 200zł
https://gratka.pl/motoryzacja/audi-a6-v-c8-avant-40-tdi-quattro-2-0-204km-pakiet-s-line-exterieur/ob/30596915,Audi A6 V (C8) Avant 40 TDI Quattro 2.0 (204KM) | Pakiet S line Exterieur,NaN,1968 cm3,2023,diesel,260 500zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-c-w205-amg-2-0-43-408km-4-matic-pakiet-wyposazenia-premium-plus-amg-n/ob/30590053,Mercedes-Benz Klasa C W205 AMG 2.0 43 (408KM) 4-Matic | Pakiet Wyposażenia Premium Plus + AMG N,NaN,1991 cm3,2023,benzyna,468 900zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-cla-amg-line-2-0-250-224km-4-matic/ob/30589905,Mercedes-Benz Klasa CLA AMG Line 2.0 250 (224KM) 4-Matic,NaN,1991 cm3,2023,benzyna,242 000zł
https://gratka.pl/motoryzacja/mercedes-benz-220-d-4-matic-amg-220-d-4-matic-amg-2-0-200km/ob/30589849,Mercedes-Benz 220 d 4-Matic AMG 220 d 4-Matic AMG 2.0 (200KM),NaN,1993 cm3,2023,diesel,269 500zł
https://gratka.pl/motoryzacja/mercedes-benz-220-d-4-matic-amg-220-d-4-matic-amg-2-0-200km/ob/30589837,Mercedes-Benz 220 d 4-Matic AMG 220 d 4-Matic AMG 2.0 (200KM),NaN,1993 cm3,2023,diesel,279 400zł
https://gratka.pl/motoryzacja/mercedes-benz-amg-line-8g-dct-1-3-250-e-218km-pakiet-wyposazenia-premium-plus/ob/30589617,Mercedes-Benz AMG Line 8G-DCT 1.3 250 e (218KM) | Pakiet Wyposażenia Premium PLus,NaN,1332 cm3,2022,technologia hybrydowa,232 000zł
https://gratka.pl/motoryzacja/mercedes-benz-long-3-0-580-e-4-matic-367km-pakiet-wyposazenia-premium-plus/ob/30589599,Mercedes-Benz Long 3.0 580 e 4-Matic (367KM) | Pakiet wyposażenia Premium Plus,NaN,2999 cm3,2023,technologia hybrydowa,772 400zł
https://gratka.pl/motoryzacja/mercedes-benz-220-d-4-matic-amg-2-0-220-d-4-matic-amg-200km-pakiet-wyposazeni/ob/30589581,Mercedes-Benz 220 d 4-Matic AMG 2.0 220 d 4-Matic AMG (200KM) | Pakiet wyposażeni,NaN,1993 cm3,2023,diesel,310 500zł
https://gratka.pl/motoryzacja/mercedes-benz-1-3-200-163km-pakiet-amg-premium-pakiet-night/ob/30589577,Mercedes-Benz 1.3 200 (163KM) | Pakiet AMG Premium + Pakiet Night,NaN,1332 cm3,2023,benzyna,192 600zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-s-w222-400-d-4-matic-amg-line-3-0-330km-amg-pakiet-wyposazenia-premium/ob/30589525,Mercedes-Benz Klasa S W222 400 d 4-Matic AMG Line 3.0 (330KM) AMG | Pakiet wyposażenia Premium,NaN,2925 cm3,2023,diesel,649 800zł
https://gratka.pl/motoryzacja/mercedes-benz-klasa-e-220-d-4-matic-avantgarde-2-0-194km-pakiet-wyposazenia-advantage/ob/30589157,Mercedes-Benz Klasa E 220 d 4-Matic Avantgarde 2.0 (194KM) | Pakiet wyposażenia Advantage,NaN,1950 cm3,2023,diesel,260 000zł
https://gratka.pl/motoryzacja/mercedes-benz-citan-tourer-110-cdi-klimatyzacja-automatyczna-podgrzewane-fotele-ka/ob/30588661,Mercedes-Benz Citan Tourer 110 CDI Klimatyzacja Automatyczna !! Podgrzewane Fotele !! Ka,NaN,1461 cm3,2022,diesel,"143 170,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-v-300-d-avantgarde-9g-tronic-dlugi-pakiet-sportowy-amg-klapa-ty/ob/30588659,Mercedes-Benz V 300 d Avantgarde 9G-Tronic (długi) Pakiet sportowy AMG !! Klapa ty,NaN,1950 cm3,2023,diesel,"413 770,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-300-d-4-matic-avantgarde-9g-tronic-dlugi-kamera-360-nawigacja/ob/30588655,"Mercedes-Benz 300 d 4-Matic Avantgarde 9G-Tronic (długi) Kamera 360"" !! Nawigacja",NaN,1950 cm3,2023,diesel,"453 745,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-250d-avantgarde-9g-tronic-ekstra-dl-nawigacja-klimatyzacja-ther/ob/30588653,Mercedes-Benz 250d Avantgarde 9G-Tronic (ekstra dł) Nawigacja !! Klimatyzacja THER,NaN,1950 cm3,2023,diesel,"363 340,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-citan-tourer-113-navi-klimatyzacja-automatyczna-kamera-cofania/ob/30588637,Mercedes-Benz Citan Tourer 113 Navi !! Klimatyzacja Automatyczna !! Kamera Cofania !!,NaN,1332 cm3,2023,benzyna,"171 214,77zł"
https://gratka.pl/motoryzacja/ford-ranger-iii-4x4-raptor-4x4-raptor-213km/ob/30588621,Ford Ranger III 4x4 Raptor 4x4 Raptor 213KM,NaN,1995 cm3,2022,diesel,"276 748,77zł"
https://gratka.pl/motoryzacja/ford-transit-connect-kombi-230-l2-active-nawigacja-czujniki-parkowania-przod-tyl-re/ob/30588619,Ford Transit Connect Kombi 230 L2 Active Nawigacja !! Czujniki Parkowania Przód/Tył !! Re,NaN,1498 cm3,2023,diesel,"167 032,77zł"
https://gratka.pl/motoryzacja/renault-trafic-iii-kombi-l2h1-equilibre-klimatyzacja-manualna-z-przodu-i-z-tylu-temp/ob/30588617,Renault Trafic III Kombi L2H1 Equilibre Klimatyzacja manualna z przodu i z tyłu !! Temp,NaN,1997 cm3,2023,diesel,"179 578,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-klasa-e-220-d-4-matic-2-0-200km-amg-pakiet-premium-plus/ob/30588127,Mercedes-Benz Klasa E 220 d 4-Matic 2.0 (200KM) AMG | Pakiet Premium Plus,NaN,1993 cm3,2023,diesel,299 000zł
https://gratka.pl/motoryzacja/toyota-hilux-viii-double-cab-dlx-4x4-alarm-hak-system-bluetooth-radio-4-2/ob/30587187,"Toyota Hilux VIII Double Cab DLX 4x4 Alarm !! Hak !! System Bluetooth® !! Radio 4,2"" !",NaN,2393 cm3,2023,diesel,"179 455,77zł"
https://gratka.pl/motoryzacja/mercedes-benz-400-d-4-matic-l-amg-3-0-400-d-4-matic-l-amg-330km-pakiet-wyposa/ob/30584933,Mercedes-Benz 400 d 4-Matic L AMG 3.0 400 d 4-Matic L AMG (330KM) | Pakiet wyposa,NaN,2925 cm3,2023,diesel,672 000zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-premium-plus-cvt-1-8-hybrid-premium-plus-cvt-140km-okaz/ob/30581785,Suzuki 1.8 Hybrid Premium Plus CVT 1.8 Hybrid Premium Plus CVT 140KM | Okaz,NaN,1798 cm3,2023,technologia hybrydowa,124 390zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-premium-plus-cvt-1-8-hybrid-premium-plus-cvt-140km-okaz/ob/30576651,Suzuki 1.8 Hybrid Premium Plus CVT 1.8 Hybrid Premium Plus CVT 140KM | Okaz,7000,1798 cm3,2023,technologia hybrydowa,112 900zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-5-strong-hybrid-elegance-2wd-ags-elegance-1-5-hybrid-116km-2wd-ags/ob/30576149,Suzuki Vitara II 1.5 Strong Hybrid Elegance 2WD AGS Elegance 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2022,technologia hybrydowa,123 500zł
https://gratka.pl/motoryzacja/mercedes-benz-220-d-4-matic-amg-line-2-0-220-d-4-matic-amg-line-200km-pakiet-w/ob/30575627,Mercedes-Benz 220 d 4-Matic AMG Line 2.0 220 d 4-Matic AMG Line (200KM) | Pakiet w,NaN,1993 cm3,2023,diesel,312 240zł
https://gratka.pl/motoryzacja/suzuki-1-8-hybrid-elegance-cvt-elegance-1-8-hybrid-122km-2wd-cvt/ob/30575003,Suzuki 1.8 Hybrid Elegance CVT Elegance 1.8 Hybrid 122KM 2WD CVT,NaN,1798 cm3,2023,technologia hybrydowa,136 590zł
https://gratka.pl/motoryzacja/volkswagen-passat-b8-1-6-tdi-120km/ob/30572911,Volkswagen Passat B8 1.6 TDI 120KM,140435,1598 cm3,2015,diesel,54 990zł
https://gratka.pl/motoryzacja/toyota-corolla-xii-1-5-comfort-comfort-1-5-vvt-i-125km-6-m-t-okazja-kamera-cofania-f/ob/30558765,Toyota Corolla XII 1.5 Comfort Comfort 1.5 VVT-i 125KM 6 M/T Okazja! + Kamera Cofania+F,NaN,1490 cm3,2022,benzyna,92 900zł
https://gratka.pl/motoryzacja/audi-a3-iii-35-35-2-0-tdi-150km-pakiet-ambiente-innowacji-virtual-cockpit/ob/30557703,"Audi A3 III 35 35 2.0 TDI 150KM Pakiet Ambiente, Innowacji, Virtual cockpit",31916,1968 cm3,2020,diesel,139 900zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/30551485,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,9500,1373 cm3,2022,technologia hybrydowa,88 000zł
https://gratka.pl/motoryzacja/volkswagen-transporter-t6-kombi-t6-1-l2h1-kombi-t6-1-l2h1-150km/ob/30551317,Volkswagen Transporter T6 Kombi T6.1 L2H1 Kombi T6.1 L2H1 150KM,7500,1968 cm3,2022,diesel,"199 258,77zł"
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/30551085,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,10500,1373 cm3,2022,technologia hybrydowa,87 900zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-4-boosterjet-shvs-premium-2wd-premium-1-4-boosterjet-129km-2wd-mt/ob/30550927,Suzuki Vitara II 1.4 Boosterjet SHVS Premium 2WD Premium 1.4 Boosterjet 129KM 2WD MT,NaN,1373 cm3,2023,technologia hybrydowa,101 390zł
https://gratka.pl/motoryzacja/suzuki-vitara-ii-1-5-strong-hybrid-premium-2wd-ags-premium-1-5-hybrid-116km-2wd-ags/ob/30550713,Suzuki Vitara II 1.5 Strong Hybrid Premium 2WD AGS Premium 1.5 Hybrid 116KM 2WD AGS,NaN,1462 cm3,2023,technologia hybrydowa,113 390zł
https://gratka.pl/motoryzacja/volkswagen-multivan-6-1-l1-comfortline-dsg-6-1-l1-comfortline-dsg-204km/ob/30532429,Volkswagen Multivan 6.1 L1 Comfortline DSG 6.1 L1 Comfortline DSG 204KM,NaN,1968 cm3,2023,diesel,"356 944,77zł"
https://gratka.pl/motoryzacja/toyota-yaris-iii-selection-style-1-5-hybrid-116km-i-pakiet-smart/ob/30532145,Toyota Yaris III Selection Style 1.5 Hybrid 116KM I Pakiet Smart!,NaN,1497 cm3,2023,technologia hybrydowa,112 400zł
https://gratka.pl/motoryzacja/mercedes-benz-citan-tourer-113-podgrzewane-fotele-przod-klimatyzacja-czujnik-parko/ob/30516313,Mercedes-Benz Citan Tourer 113 Podgrzewane Fotele Przód !! Klimatyzacja !! Czujnik Parko,NaN,1332 cm3,2022,benzyna,"155 962,77zł"
https://gratka.pl/motoryzacja/hyundai-i30-ii-1-5-dpi-classic-classic-1-5-dpi-110km-pakiet-drive/ob/30513471,Hyundai i30 II 1.5 DPI Classic + Classic + 1.5 DPI 110KM |Pakiet Drive|,46042,1498 cm3,2021,benzyna,64 900zł
